,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,11,27,101,328,8700,4345,2475,7868,10559,12061,84908,74743,340337,201631,434884,271682,526425,1000000,442979,130012
1,11,32,51,204,1732,37294,24745,203162,11900,50816,153919,163853,123793,358889,1000000,95704,1000000,1000000,619051,1000000
2,7,12,37,172,1767,14565,15713,15141,17193,146029,59563,39125,1000000,892616,465112,421112,113970,264027,1000000,1000000
3,12,33,58,832,324,67111,105483,17850,103700,1000000,25012,18331,658261,316048,1000000,335448,999704,332988,477703,1000000
4,6,12,315,97,128,2333,4174,970239,841315,9384,500133,15702,22183,1000000,43985,1000000,730524,1000000,1000000,1000000
5,9,18,88,129,4483,3941,7633,890072,1000000,1000000,308,1000000,1000000,887538,40854,370950,1000000,1000000,16252,1000000
6,9,22,84,181,2647,2404,5155,131178,1665,295443,83351,1000000,28435,1000000,570020,1000000,5351,1000000,1000000,1000000
7,9,13,163,398,125,3533,14694,37170,1000000,143371,719228,448908,1000000,1000000,1000000,553106,1000000,1000000,1000000,1000000
8,6,45,98,327,1754,15837,978,62444,192561,265570,29010,147938,256878,196466,1000000,1000000,275286,639704,1000000,1000000
9,8,48,109,45,437,5390,105883,7934,7503,1000000,1000000,113526,29008,5114,1000000,1000000,1000000,162325,1000000,1000000
10,8,12,100,833,598,428,1042,2329,17898,1000000,39280,23781,1000000,117585,12221,416628,197601,1000000,1000000,1000000
11,9,30,75,396,321,6194,3734,18812,125392,105802,768050,623931,1000000,814009,227467,1000000,654592,1000000,1000000,681258
12,9,22,33,325,4784,892,22908,38873,38908,1878,1000000,174752,1000000,1000000,443229,54867,1000000,1000000,1000000,104085
13,9,22,85,160,2388,849,2271,4954,10482,106642,372522,118142,49182,24744,1000000,70405,462987,1000000,1000000,322641
14,8,14,248,239,925,317,2809,4223,34436,15032,65946,1000000,15695,18056,1000000,1000000,1000000,1000000,1000000,333406
15,7,16,399,84,667,17270,15492,40671,18569,1516,40452,137385,1000000,176019,1000000,42150,680171,736318,1000000,1000000
16,6,40,158,19,79,13955,17815,12661,1492,185514,4067,200618,637390,1000000,456695,459495,1000000,691463,1000000,1000000
17,7,26,33,708,137,4987,209015,2756,10466,23417,76739,1000000,595057,340118,387480,1000000,1000000,1000000,1000000,1000000
18,9,44,109,433,1011,20531,41873,308,124892,402625,1000000,420825,497866,207873,328792,66049,270892,1000000,1000000,1000000
19,9,48,131,490,1815,2275,6610,7493,9607,1000000,96089,31251,1000000,1000000,114235,1000000,8175,721398,583129,1000000
20,9,20,92,132,111,748,7979,153172,11419,4218,1000000,45103,1000000,98206,1000000,1000000,775236,1000000,1000000,1000000
21,7,29,160,30,5081,4547,312,68706,18337,21576,14080,1000000,1000000,524316,514058,1000000,594790,47330,1000000,1000000
22,9,26,82,1101,1920,4503,2804,27517,25646,4250,29720,1000000,31666,1000000,70879,1000000,1000000,298253,1000000,800183
23,9,26,55,739,2098,13066,2189,356787,315499,449,182005,175161,13565,30675,152951,1000000,1000000,671212,1000000,1000000
24,5,37,138,157,163,3375,1140,1858,588190,22929,82200,84594,483512,107555,1000000,1000000,1000000,755126,163101,7644
25,8,31,124,2486,12890,266,2699,11164,79029,7741,1000000,1000000,177722,1000000,525158,25888,329953,548559,259795,1000000
26,9,15,58,40,499,6234,10900,653,172438,8101,225228,1000000,217030,16252,1000000,82387,1000000,1000000,320162,1000000
27,9,32,145,687,192,1016,14310,15205,45724,5743,61100,85236,8686,53652,1000000,480976,493253,386827,319127,45162
28,9,27,83,183,7063,6294,41362,131748,35951,1000000,1000000,1000000,147118,1000000,1000000,30185,1000000,1000000,1000000,735740
29,7,26,73,266,2140,522,1042,43513,35998,8497,516145,14951,1000000,30480,1000000,457423,1000000,1000000,602276,1000000
30,5,21,109,430,453,565,9976,20566,366017,435156,22414,17572,165622,130371,1000000,315401,1000000,1000000,1000000,724956
31,10,19,39,363,10132,12247,3855,271793,197643,8011,52317,185887,1000000,1000000,2297,509231,862912,1000000,97580,1000000
32,6,36,82,91,598,2303,13164,723,127377,29871,1000000,1000000,1000000,627179,1000000,22849,1000000,1000000,1000000,1000000
33,8,15,156,1059,493,2158,1139,328038,52704,558758,26792,828950,564942,56337,314721,1000000,1000000,1000000,603994,1000000
34,7,33,149,697,3111,3066,42233,10420,90414,15851,373770,13378,1000000,183283,1000000,1000000,722772,1000000,1000000,439189
35,9,43,85,147,6512,26547,5848,17917,69535,1328,745757,70683,1000000,13402,90000,439554,306548,1000000,1000000,21799
36,9,22,59,65,79,32968,3729,16307,121627,554398,20456,434615,1000000,1000000,550209,1000000,1000000,479971,1000000,1000000
37,10,40,61,152,301,3597,1329,1000000,12563,357658,21212,1000000,18879,1000000,1000000,1000000,488769,281144,1000000,1000000
38,7,16,9,62,118,3666,13650,14838,117995,367916,13663,301551,770690,92251,53432,1000000,320601,1000000,312395,330732
39,7,34,45,186,1251,302,61714,4617,341842,398392,31805,104193,900956,122837,570808,1000000,1000000,1000000,1000000,1000000
40,11,17,52,695,800,30714,16141,353781,84651,522542,24372,1000000,1000000,101280,662534,1000000,1000000,883024,108033,152239
41,9,19,92,1262,1703,28077,3408,233,3788,34820,93283,1000000,1000000,981628,1000000,1000000,618434,1000000,1000000,1000000
42,9,19,64,357,818,10071,7236,13924,4768,7093,418543,278528,128670,1000000,30140,1000000,1000000,48899,632448,1000000
43,9,26,52,166,3482,2602,207911,9992,684779,7400,449890,1000000,286440,1000000,1000000,49498,697001,103958,1000000,364956
44,7,23,338,81,376,17883,9297,7906,1147,70698,867466,130002,1000000,1000000,394192,1000000,1000000,1000000,1000000,1000000
45,9,32,41,560,1995,24973,85467,65553,129104,42187,372018,78230,1000000,359042,1000000,91144,291513,229050,1000000,565306
46,10,21,28,985,4206,3374,1617,473395,109806,217075,522191,77839,495463,176815,1000000,665994,1000000,1000000,220796,270412
47,9,29,30,727,440,13647,13214,2383,402290,76421,287543,166186,61073,39187,43897,1000000,1000000,1000000,1000000,374279
48,9,15,40,1186,7847,665,11313,15548,1000000,333982,16658,445315,856318,771030,1000000,1000000,110419,1000000,1000000,1000000
49,10,28,26,364,628,9530,1946,21334,237851,252850,63128,721397,1000000,136904,38827,658068,1000000,114544,938711,1000000
50,9,56,71,442,394,99,6264,22442,186810,14395,465314,601101,14513,381304,482003,1000000,1000000,1000000,1000000,350999
51,9,23,213,486,1175,650,32704,166561,11045,616415,10307,29161,85815,45994,24390,1000000,420183,229341,1000000,1000000
52,9,20,55,86,80,4250,1455,60768,52892,152595,868306,381499,507594,105439,1000000,769246,568362,38505,872598,1000000
53,11,11,64,3785,4059,6808,1225,208337,3078,17020,441880,78786,1000000,616472,97816,1000000,1000000,1000000,1000000,1000000
54,12,24,284,1067,2360,2656,420,47016,20629,48340,1000000,87302,704047,174329,1000000,332666,1000000,140954,1000000,450696
55,6,50,57,242,1358,351,61862,28752,28293,670525,1000000,201794,1000000,1000000,1000000,200753,278980,166130,1000000,1000000
56,9,22,300,72,268,4929,530,24713,170413,284452,125311,1000000,1000000,78584,335536,751751,421101,1000000,1000000,874924
57,7,34,108,564,2404,2205,209993,5792,217711,986123,35529,55527,1000000,808813,347250,1000000,1000000,1000000,571581,1000000
58,9,23,128,608,3674,17459,23462,105596,129419,40946,503,199519,1000000,70287,1000000,423655,1000000,1000000,1000000,1000000
59,9,30,37,953,712,480,14119,8541,22310,115541,13496,135280,300896,1000000,611518,35234,1000000,412582,1000000,1000000
60,7,21,71,93,503,2174,5001,5755,1762,531448,89568,1000000,613859,13322,1000000,333256,1000000,210944,697412,1000000
61,8,46,71,637,9385,4719,1096,28520,34968,6380,1000000,1000000,73839,15733,425370,190147,240800,1000000,1000000,699712
62,9,20,60,1511,38,14859,22221,60021,7387,56043,66764,291304,1000000,327215,1000000,1000000,1000000,1000000,1000000,1000000
63,9,23,41,111,424,5334,39058,28556,238286,3214,1000000,650885,1000000,1000000,518025,188837,1000000,1000000,777527,1000000
64,10,24,113,786,1362,5460,64366,408,1000000,108103,354,400304,595747,1000000,773901,18426,43845,1000000,1000000,1000000
65,8,29,258,753,420,12231,3875,989,52344,96495,141204,97482,34397,52662,1000000,1000000,138930,1000000,1000000,1000000
66,6,17,85,185,17021,2608,43440,7438,89020,249830,134033,369278,1000000,234413,1000000,14881,1000000,1000000,1000000,290748
