,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,18,52,194,659,17833,8871,5041,16123,21730,24963,176117,154295,722409,430356,897691,568465,1000000,1000000,937306,270746
1,16,59,100,423,3460,76010,50627,423335,24334,106998,322240,355554,257637,728320,1000000,201390,1000000,1000000,1000000,1000000
2,12,22,74,331,3600,30770,32563,32358,35921,304061,125627,79747,1000000,1000000,979807,871326,237836,567832,1000000,1000000
3,18,60,112,1635,645,137271,215572,36914,215890,1000000,52144,37978,1000000,652720,1000000,701083,1000000,700574,1000000,1000000
4,11,24,611,195,252,4659,8396,1000000,1000000,19037,1000000,32158,45391,1000000,91338,1000000,1000000,1000000,1000000,1000000
5,15,32,169,251,9016,8042,15735,1000000,1000000,1000000,616,1000000,1000000,1000000,84707,784309,1000000,1000000,33461,1000000
6,14,39,162,344,5308,4873,10420,275325,3458,623694,173776,1000000,60138,1000000,1000000,1000000,10993,1000000,1000000,1000000
7,17,23,322,797,237,7355,30377,78098,1000000,307861,1000000,950173,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
8,11,83,191,637,3453,31442,2006,129810,393328,556747,59766,309326,538722,413583,1000000,1000000,575353,1000000,1000000,1000000
9,13,88,207,87,912,10991,221032,16230,15265,1000000,1000000,236988,60126,10437,1000000,1000000,1000000,342252,1000000,1000000
10,13,22,187,1678,1196,835,2096,4771,36585,1000000,79174,48568,1000000,242278,25032,860877,420802,1000000,1000000,1000000
11,14,55,142,797,645,12888,7422,38588,263812,220794,1000000,1000000,1000000,1000000,479370,1000000,1000000,1000000,1000000,1000000
12,15,43,63,633,9772,1778,48127,80022,78984,3819,1000000,360384,1000000,1000000,936386,111213,1000000,1000000,1000000,217184
13,14,39,166,314,4716,1746,4628,9918,21786,218348,793949,248415,101186,51128,1000000,147315,979692,1000000,1000000,674736
14,16,24,494,470,1833,647,5591,8591,71725,30234,139247,1000000,32268,36433,1000000,1000000,1000000,1000000,1000000,711933
15,12,30,780,164,1343,36033,32157,85156,38286,3061,81907,286980,1000000,377539,1000000,88096,1000000,1000000,1000000,1000000
16,11,74,305,36,149,28666,36114,25869,2979,383874,8252,422267,1000000,1000000,972635,951559,1000000,1000000,1000000,1000000
17,12,50,63,1376,261,10250,437345,5575,21454,47862,161584,1000000,1000000,712925,804935,1000000,1000000,1000000,1000000,1000000
18,14,82,215,849,1998,41995,85261,596,261120,830073,1000000,884262,1000000,432278,697600,136358,580606,1000000,1000000,1000000
19,17,88,254,962,3652,4675,13425,14997,19987,1000000,203907,64615,1000000,1000000,231083,1000000,16671,1000000,1000000,1000000
20,15,37,189,253,219,1504,16321,317377,23892,8548,1000000,94111,1000000,205727,1000000,1000000,1000000,1000000,1000000,1000000
21,12,53,307,56,10153,9279,631,142343,37400,44638,28814,1000000,1000000,1000000,1000000,1000000,1000000,96366,1000000,1000000
22,14,49,163,2187,3954,9258,5639,56719,52474,8541,61744,1000000,66616,1000000,151459,1000000,1000000,630228,1000000,1000000
23,14,48,99,1464,4250,26908,4495,733153,655566,893,381839,361222,27851,64540,326247,1000000,1000000,1000000,1000000,1000000
24,10,67,269,306,309,6814,2275,3890,1000000,46661,172042,172152,1000000,226373,1000000,1000000,1000000,1000000,338711,15609
25,13,56,251,4880,26102,542,5548,23164,161872,15813,1000000,1000000,369691,1000000,1000000,53120,698120,1000000,538542,1000000
26,14,28,115,72,1013,12521,21873,1329,365175,16181,470491,1000000,461191,32800,1000000,175059,1000000,1000000,663501,1000000
27,17,63,279,1376,391,2034,28796,31156,94245,11727,127615,178033,17800,110502,1000000,1000000,1000000,810819,666766,93396
28,14,49,158,353,14580,12794,85799,271385,74152,1000000,1000000,1000000,309106,1000000,1000000,62050,1000000,1000000,1000000,1000000
29,13,48,140,527,4310,1045,2155,89254,76179,17412,1000000,30506,1000000,62538,1000000,960647,1000000,1000000,1000000,1000000
30,10,41,210,868,897,1122,20227,42995,760440,905306,46398,35396,354648,269921,1000000,672923,1000000,1000000,1000000,1000000
31,15,32,69,721,20724,25454,7791,567811,410803,16230,109134,386297,1000000,1000000,4700,1000000,1000000,1000000,203936,1000000
32,11,66,160,177,1211,4672,26711,1452,267232,60836,1000000,1000000,1000000,1000000,1000000,46230,1000000,1000000,1000000,1000000
33,13,29,296,2075,988,4389,2270,685221,107912,1000000,55023,1000000,1000000,115099,660332,1000000,1000000,1000000,1000000,1000000
34,12,61,284,1372,6290,6200,87884,20957,187636,32760,789304,27047,1000000,391048,1000000,1000000,1000000,1000000,1000000,928466
35,14,81,163,285,13496,54492,11649,37187,145469,2703,1000000,148081,1000000,27024,188808,922802,641920,1000000,1000000,44537
36,15,41,112,132,155,66079,7484,33679,253131,1000000,41581,915149,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
37,17,77,117,295,591,7385,2658,1000000,25162,751538,43755,1000000,38188,1000000,1000000,1000000,1000000,577378,1000000,1000000
38,12,29,14,126,232,7376,28091,30102,249242,784708,27823,636573,1000000,195114,110220,1000000,676894,1000000,659074,696659
39,12,65,86,372,2571,605,128621,9529,720974,817854,66411,218422,1000000,256545,1000000,1000000,1000000,1000000,1000000,1000000
40,16,33,102,1427,1602,62621,33001,761438,178797,1000000,50955,1000000,1000000,211598,1000000,1000000,1000000,1000000,223570,318054
